A,B,C,D,E,score
0.064634085,0.20830566,0.7877587,0.38892674,0.056064248,66.342224
0.96197593,0.30790567,0.17360121,0.25767916,0.51789606,72.9919
0.29656804,0.21597111,0.84042555,0.039652288,0.66348773,65.5773
0.16285741,0.39443016,0.4666984,0.4191752,0.00047004223,69.753204
0.062200785,0.7364751,0.26293343,0.024901628,0.44617993,67.110016
0.6712813,0.5483389,0.6324017,0.34880137,0.88881475,71.42284
0.2807929,0.71738595,0.21596485,0.64058363,0.5928109,77.27879
0.18469262,0.8763706,0.118982315,0.03456682,0.033927083,67.90905
0.8270351,0.4962405,0.6732894,0.8774051,0.6333471,75.510475
0.9881424,0.5485247,0.82638496,0.322232,0.09121752,68.73112
0.8229001,0.22697866,0.49252886,0.87177867,0.31390887,77.476906
0.10953295,0.7113531,0.35793,0.05045086,0.7277762,66.83996
0.8498076,0.80283636,0.14815056,0.18160433,0.23438245,72.587944
0.4661137,0.6298694,0.17900938,0.2532416,0.50844127,74.767944
0.033361137,0.85189724,0.3728267,0.42102408,0.2572888,69.78894
0.32314706,0.6835534,0.5578783,0.51793754,0.8040799,71.9996
0.12983447,0.50639045,0.8320318,0.40560448,0.25840485,68.304245
0.35999757,0.7878703,0.7417959,0.1232931,0.6681613,68.08335
0.27264798,0.123853624,0.58964926,0.05542767,0.8797315,65.4343
0.52322817,0.26854694,0.8589478,0.37172723,0.44003457,69.609406
0.34486383,0.34483546,0.025625527,0.87712866,0.11906618,75.66991
0.54770815,0.15158892,0.24783325,0.5144397,0.13214403,74.345764
0.2604031,0.44636536,0.12410647,0.70161647,0.65868807,75.89528
0.99944985,0.6924678,0.43571627,0.33236355,0.44788736,74.50664
0.4475664,0.55548495,0.52165514,0.68008864,0.9629406,72.11253
0.00909096,0.7505675,0.33171463,0.44286233,0.17088646,69.82089
0.4454128,0.3219574,0.8854875,0.77744853,0.4122231,70.70477
0.5015498,0.4774148,0.85658157,0.3969841,0.630625,69.695465
0.18569082,0.4390822,0.26031047,0.86387765,0.8943371,72.592255
0.29714924,0.38300443,0.5341651,0.44838744,0.64932984,72.6843
0.15782553,0.35384476,0.34971875,0.734612,0.90114737,71.114365
0.64302117,0.41849917,0.85054934,0.20011604,0.9705947,66.73053
0.8778891,0.8379511,0.3622679,0.45146728,0.069983006,75.13287
0.7034217,0.46045804,0.2219305,0.2999553,0.35465777,76.54467
0.85203177,0.6867702,0.9580943,0.44300663,0.3932128,70.14274
0.8127654,0.77643895,0.5034779,0.16825342,0.95579314,68.84125
0.35992956,0.14316803,0.27997047,0.25594187,0.93833035,68.24933
0.9317392,0.9812557,0.36509085,0.17346907,0.77754444,68.84276
0.8079156,0.5496451,0.67963654,0.7197362,0.14592248,75.4171
0.64291906,0.33304173,0.72952163,0.20715064,0.4420706,69.69369
0.20661908,0.37305444,0.08086836,0.27311176,0.9811448,68.27443
0.84905595,0.47868675,0.7903087,0.19209105,0.046382427,68.67751
0.2051853,0.85750085,0.65105265,0.81377506,0.13522238,71.00175
0.8446122,0.81999594,0.34835905,0.5165272,0.8114462,75.17915
0.42747158,0.73090535,0.76171756,0.40005505,0.8106279,69.61352
0.6420635,0.4313414,0.092300296,0.19183767,0.7762459,71.59793
0.60566497,0.31121784,0.09182435,0.5914434,0.29032046,80.290665
0.12815124,0.2637744,0.0027983785,0.6196681,0.10072136,71.421135
0.101600885,0.9514474,0.3872558,0.7908939,0.8081809,69.84988
0.24381435,0.47329456,0.47928166,0.26250792,0.115293086,70.48822
0.44161326,0.15301263,0.74881583,0.4968592,0.8512579,68.65385
0.79920906,0.73132294,0.48703873,0.0919404,0.9306646,68.04347
0.6398454,0.42007208,0.9918826,0.43878984,0.64687514,69.96366
0.6989943,0.12488234,0.9453502,0.37398922,0.9065114,66.08829
0.6069077,0.54833084,0.04590279,0.24204701,0.2479474,75.24301
0.6903158,0.36950374,0.81569356,0.99162835,0.56496394,72.235794
0.9202673,0.010415256,0.63658667,0.20266211,0.6534642,67.188
0.53419715,0.8251294,0.56781536,0.87660104,0.37223756,78.26224
0.7877066,0.60487974,0.9879668,0.6815194,0.39214176,71.23439
0.8772359,0.77596045,0.66165024,0.31027555,0.7155477,71.27828
0.75821155,0.050521255,0.06064862,0.2205522,0.34265947,71.07726
0.2763887,0.78675914,0.66963446,0.9791292,0.9235044,70.125916
0.62566227,0.66986775,0.22397423,0.24068987,0.52017266,75.210075
0.24611491,0.6449836,0.03218305,0.3292613,0.81282496,70.32709
0.6752433,0.04355097,0.36098212,0.5745288,0.39163077,74.20705
0.030510485,0.57624173,0.52431995,0.6531956,0.30430418,71.69768
0.6433507,0.07125527,0.24084151,0.83311075,0.50901824,76.19211
0.21998495,0.8363141,0.89097816,0.68194455,0.78333914,67.87741
0.4355334,0.6603713,0.33854532,0.952596,0.18112457,80.59425
0.080329835,0.28990662,0.8564533,0.24500173,0.15486252,65.939804
0.5235019,0.49156487,0.10783088,0.034240603,0.9998053,67.64445
0.68959177,0.67661214,0.39725035,0.63469535,0.6859265,80.22907
0.35118514,0.90474623,0.8559712,0.7404084,0.42787188,70.74718
0.88844776,0.1306287,0.08771503,0.6222123,0.02660942,73.40259
0.42820114,0.8830379,0.6005002,0.16001862,0.7063968,69.946365
0.02439493,0.67399716,0.050345063,0.21491265,0.049413085,67.83925
0.04149717,0.65888685,0.35971963,0.9824517,0.66374534,71.662834
0.5838978,0.87918514,0.50113994,0.91773444,0.6496507,78.031876
0.753453,0.7675823,0.23514944,0.056827426,0.51050824,70.843315
0.5775007,0.7761901,0.49274725,0.4239537,0.31572413,76.63475
0.7290892,0.5556016,0.042031884,0.32684022,0.32265633,76.998726
0.12816173,0.9937974,0.1465298,0.7345467,0.57975024,72.674736
0.75211,0.9655098,0.92955965,0.24294806,0.13487971,67.39847
0.045945585,0.5942026,0.21245968,0.4029693,0.33634788,71.30777
0.15362108,0.70400053,0.41558355,0.52151895,0.7518229,71.80958
0.485821,0.37499452,0.73948294,0.29104614,0.00065004826,69.051926
0.057739854,0.6929119,0.4785112,0.023035467,0.75644016,66.409485
0.21004802,0.07090032,0.03422129,0.8873673,0.53999126,71.25951
0.5764808,0.033115864,0.6467123,0.26970184,0.38828146,68.54735
0.38245857,0.39527154,0.38904244,0.01779145,0.6835298,68.213264
0.7149133,0.53489107,0.16852343,0.22382927,0.016968727,72.79269
0.09607756,0.20216906,0.6159506,0.4736814,0.8009445,68.00789
0.7509051,0.20183665,0.92794436,0.57394385,0.35265416,69.40544
0.2083177,0.4290002,0.061826408,0.79572755,0.33650726,76.39746
0.275679,0.9973818,0.22200227,0.6838617,0.16151404,74.62918
0.5221717,0.63686997,0.39838874,0.08676702,0.23579752,70.747795
0.2492876,0.5978131,0.97538865,0.40711254,0.75374955,67.016754
0.3987869,0.1474421,0.8032903,0.95012575,0.8349515,69.04243
0.46246493,0.04325986,0.08267343,0.16792434,0.5897393,69.14363
0.3796835,0.6285586,0.20261061,0.24201047,0.20088768,73.048904
0.3210351,0.5895351,0.6163025,0.1627397,0.53050774,69.35112
0.034381926,0.7986639,0.169123,0.09302497,0.3785919,67.75409
0.6678917,0.3642444,0.30780214,0.61518127,0.7486864,78.24354
0.10617125,0.00835228,0.24287868,0.29914266,0.62494695,66.90219
0.6495827,0.5679099,0.8198137,0.59933996,0.74599886,71.595085
0.24319476,0.49543053,0.6618615,0.020400882,0.73238105,66.69789
0.89453274,0.22979957,0.7456319,0.26999986,0.33589953,69.593025
0.3858084,0.16815698,0.44675225,0.75953585,0.80674744,72.27231
0.36206257,0.40764123,0.2966373,0.37790257,0.7780022,72.91797
0.8576505,0.84835464,0.012303174,0.27768046,0.47598916,74.46407
0.65176904,0.33440387,0.5131931,0.23852456,0.28290564,72.22345
0.961345,0.3418349,0.32291722,0.5104005,0.74822557,74.55739
0.60294247,0.6629011,0.6847953,0.78157467,0.031786203,74.95187
0.7473667,0.45000893,0.7503663,0.5305763,0.27833652,74.48754
0.6297822,0.66683686,0.07208902,0.5908877,0.4866308,85.25685
0.08943772,0.2052148,0.16357595,0.99507165,0.9822118,68.8298
0.7916484,0.8247735,0.20729774,0.48371875,0.14226985,78.00728
0.5766297,0.9579827,0.26962602,0.15385807,0.8736197,69.12785
0.56833243,0.092549026,0.14039129,0.276586,0.11177659,70.579
0.882455,0.69091606,0.9121709,0.10182005,0.5682055,67.38663
0.092496574,0.42258573,0.7829103,0.9187807,0.95986974,67.688705
0.8214752,0.62884796,0.57485867,0.77900845,0.2122975,79.82629
0.66229725,0.7632064,0.53904,0.9291762,0.32055908,80.267365
0.96318,0.8292283,0.7140156,0.47000903,0.92007816,69.43209
0.8540799,0.44597852,0.20165265,0.99652755,0.91115993,75.62648
0.50284714,0.4698553,0.5064376,0.043725014,0.28719467,69.63373
0.9963008,0.123227715,0.4328397,0.34112173,0.7569833,69.73036
0.61084086,0.37163162,0.9720752,0.45605284,0.8245562,67.87628
0.6295301,0.8120928,0.52785087,0.38077372,0.41440618,75.33316
0.4064942,0.113701105,0.6068176,0.62406063,0.5875831,71.866035
0.9211766,0.07674116,0.4732799,0.34313697,0.4692995,71.66066
0.45294625,0.9974494,0.19621116,0.67641944,0.6529818,77.13116
0.18281502,0.011822641,0.91700464,0.8204032,0.66984206,66.23183
0.9504134,0.83007306,0.95657754,0.6628655,0.9643254,66.982086
0.5144917,0.8827438,0.0112425685,0.54770046,0.3061816,78.74295
0.37739533,0.8510782,0.30847818,0.31026274,0.45195842,73.53628
0.5642777,0.7790238,0.657035,0.86173344,0.9678492,71.48799
0.12859887,0.8219982,0.41818154,0.8732999,0.0762195,71.82022
0.4405141,0.096827924,0.21471095,0.9691374,0.27422774,74.285
0.58218753,0.5223928,0.38151103,0.6208272,0.42152518,84.58609
0.25647485,0.25064808,0.40124553,0.44272608,0.7119898,70.905106
0.6676013,0.9517505,0.6380484,0.29997432,0.8607926,69.127106
0.0044974685,0.4798742,0.17818224,0.99262357,0.27503902,72.14477
0.7186395,0.4411536,0.12678736,0.59946275,0.55962694,83.27884
0.12456107,0.46510583,0.36247808,0.9877281,0.22297668,73.456406
0.37731665,0.06381267,0.67145896,0.664916,0.551613,70.081635
0.84114784,0.84189063,0.013017714,0.51454246,0.8700741,73.691925
0.62711203,0.9556653,0.31127208,0.79974645,0.79334646,76.16702
0.52164733,0.8230403,0.107141435,0.06195265,0.55663955,71.0376
0.58685976,0.039096653,0.08169502,0.5896218,0.5159458,74.31
0.68310964,0.73287225,0.18551761,0.45542037,0.12746418,78.35153
0.6369444,0.3075943,0.6684992,0.15475887,0.9424103,67.397354
0.280379,0.67815596,0.8498285,0.09968072,0.2951399,66.65306
0.5881643,0.4081955,0.41981983,0.1586507,0.5660974,71.876724
0.2937873,0.80703276,0.34270442,0.00029480457,0.051852763,67.31363
0.7843395,0.016502023,0.41329515,0.8391691,0.30639428,74.66745
0.52665484,0.19408965,0.13945818,0.14281172,0.030158103,69.35185
0.62957966,0.22949833,0.55827034,0.94328415,0.80790144,72.932465
0.13305062,0.0734669,0.018383503,0.47442287,0.27206725,69.45882
0.45367175,0.6617919,0.33116174,0.9749871,0.20470256,81.037796
0.90491587,0.49195868,0.7508235,0.22923172,0.85102236,68.27949
0.07956517,0.30558676,0.7150213,0.19023687,0.74509937,66.22093
0.23352003,0.074129045,0.62858784,0.25711668,0.2414183,67.81622
0.5473087,0.29424465,0.19451737,0.5448989,0.39227098,80.017334
0.29968226,0.76801515,0.33734626,0.07815391,0.3850112,69.29109
0.8174414,0.34961426,0.5486822,0.4476394,0.12274116,74.05838
0.8817251,0.7708768,0.8676943,0.4047587,0.92102885,68.67993
0.9480989,0.09285456,0.9866045,0.8768885,0.7070505,67.31128
0.6800895,0.20077777,0.102122605,0.76887447,0.9308035,73.38628
0.5419949,0.19346929,0.31807446,0.44512075,0.8195465,72.3313
0.739295,0.2981271,0.9717638,0.14572006,0.17338139,66.24484
0.5886252,0.6810665,0.8069217,0.2751454,0.079491735,69.15809
0.017084181,0.292468,0.34067875,0.32989216,0.94344604,66.652756
0.36963516,0.44802058,0.61056393,0.8439173,0.7973108,73.2376
0.06472713,0.69932455,0.47095144,0.93627506,0.58068115,72.20099
0.927021,0.44013035,0.5452788,0.44034773,0.7233434,73.27923
0.30173546,0.20969576,0.40127045,0.3703544,0.85714823,70.11218
0.53037083,0.018790007,0.2952785,0.6666307,0.5015753,73.95186
0.012723088,0.65215343,0.11290848,0.1257326,0.28100508,68.04379
0.45616472,0.53692436,0.2582159,0.81670636,0.77553433,79.10561
0.00309062,0.16048962,0.06444883,0.84786975,0.7850763,68.205505
0.80774647,0.047026753,0.31298167,0.7431675,0.64772964,74.392975
0.75426406,0.8056677,0.89736193,0.7242201,0.091941714,70.80679
0.43905616,0.024449527,0.14101344,0.7471267,0.8203682,71.53195
0.48772198,0.6065179,0.8586107,0.94315064,0.82924676,70.38726
0.60728425,0.008887827,0.40738577,0.47223383,0.42689276,72.59357
0.7561807,0.3469997,0.4042679,0.59991616,0.31059062,80.599396
0.7623859,0.4718266,0.95264304,0.39321858,0.41497993,69.32596
0.3720159,0.422525,0.9090758,0.3950832,0.27562505,69.1785
0.9633184,0.6101859,0.6670982,0.1091516,0.6121156,68.77962
0.42639828,0.9356567,0.00333637,0.8572962,0.5246134,78.31632
0.6161513,0.07386035,0.5579578,0.07375139,0.3536302,67.79691
0.66653675,0.30546284,0.4609331,0.6016818,0.13736999,76.7086
0.52289283,0.24619079,0.5236433,0.6392023,0.0028908253,73.23978
0.35775155,0.7641368,0.067932844,0.78572375,0.018090844,75.559746
0.17606282,0.52134824,0.5798017,0.5425098,0.8906157,69.44449
0.46637577,0.629431,0.78556925,0.18839455,0.3356743,69.937546
0.9848951,0.97655094,0.86267483,0.7338296,0.43758446,70.264626
0.55055857,0.24581552,0.9060276,0.97202444,0.6219551,69.769
0.56935114,0.028714597,0.11175221,0.47949773,0.35019946,72.909546
0.01657474,0.94530976,0.68869466,0.8316304,0.7366059,68.38894
0.8605251,0.63456625,0.6024862,0.20843679,0.9411561,68.83319
0.25148618,0.32354295,0.10810566,0.42322063,0.2424227,73.51535
0.7518447,0.96698153,0.22510576,0.64113134,0.2323842,79.3796
0.53415376,0.6372195,0.455109,0.53884697,0.86531174,74.175156
0.9667768,0.56936663,0.27728307,0.39286512,0.24141783,76.87273
0.98838234,0.9121548,0.04421264,0.45430332,0.40021873,75.75401
0.3912046,0.85021716,0.010916054,0.0136547685,0.9459236,67.408714
0.5676903,0.72974443,0.5027678,0.3585629,0.017876089,72.68672
0.035191894,0.6367318,0.13261956,0.9968342,0.9971054,68.53276
0.9725209,0.4485941,0.7358873,0.94735426,0.6472114,73.50163
0.5895632,0.078823805,0.5037222,0.3133151,0.27625585,71.61813
0.9704229,0.30803734,0.25183588,0.15831918,0.4246158,71.57707
0.33374745,0.71218365,0.661797,0.58169144,0.24046731,73.91731
0.4363886,0.80843323,0.993527,0.0766297,0.2961278,65.880745
0.46062094,0.26837194,0.8176825,0.4595815,0.3228371,70.531876
0.27632952,0.39901876,0.31435186,0.9381511,0.6625494,75.40016
0.63453114,0.7926592,0.8456023,0.8523787,0.68174213,72.050766
0.14156044,0.8179819,0.9606319,0.7206597,0.01575011,66.85892
0.5622246,0.26034093,0.1364286,0.83261734,0.31699622,81.39323
0.14853317,0.41304332,0.4789647,0.6909495,0.8695366,70.683365
0.6733627,0.2239784,0.09086567,0.65997344,0.46172398,79.76101
0.5161262,0.2506987,0.2083888,0.8253493,0.38597512,80.51073
0.6042133,0.03131795,0.7365608,0.7845877,0.55582,70.41185
0.8875969,0.31311285,0.006528139,0.7829778,0.33203036,80.27298
0.38624048,0.30376917,0.7428894,0.67936313,0.1683563,71.7578
0.20211482,0.74855953,0.018252492,0.45397747,0.27369177,73.64074
0.34343827,0.6090625,0.32377702,0.40467787,0.093066454,74.828705
0.72775847,0.29006326,0.66774297,0.41941744,0.32540303,72.77353
0.832039,0.055489242,0.027052224,0.7628986,0.29466456,74.75409
0.15039712,0.02782154,0.19655657,0.018376052,0.24425936,66.43188
0.7186425,0.2613436,0.4271726,0.47121984,0.79006964,73.51609
0.6431233,0.48290026,0.13229513,0.2678023,0.02681607,73.45595
0.38287014,0.99301827,0.6669818,0.0332039,0.23118496,66.78191
0.82999897,0.29531306,0.04268378,0.016901493,0.7658584,68.922905
0.9958576,0.28940737,0.061371922,0.9072334,0.5872407,77.28234
0.18445593,0.8908461,0.13960367,0.25961632,0.3126021,70.8333
0.100060046,0.25159472,0.58976436,0.9336858,0.8378894,68.31468
0.95336026,0.030680835,0.05397439,0.009034514,0.13806593,66.788704
0.7784981,0.2396571,0.43947524,0.1433636,0.6591216,69.77829
0.22949588,0.96861386,0.8035518,0.35011762,0.46296674,68.292206
0.437851,0.006824434,0.044090807,0.5684126,0.06146711,70.788055
0.7471134,0.19414961,0.7582297,0.6455101,0.702772,71.225174
0.85418916,0.6063249,0.68827784,0.22434705,0.45685828,72.263824
0.57739455,0.43353432,0.6319507,0.6643605,0.5243918,77.24538
0.5833752,0.7362723,0.50957876,0.95753473,0.5149624,80.513275
0.8102874,0.0640769,0.09158361,0.42108262,0.26097935,72.25684
0.27333295,0.16119796,0.6420617,0.8978405,0.45644355,71.37195
0.008428574,0.9143562,0.43596148,0.60290205,0.032400966,68.845276
0.41396326,0.38731146,0.6047851,0.46752465,0.35085166,74.09078
0.91518724,0.45680207,0.55615354,0.09122372,0.63097745,69.394226
0.28681207,0.7074219,0.0992682,0.8705403,0.5185866,78.35878
0.62749493,0.659444,0.3681047,0.58609974,0.2951488,83.640854
0.97413003,0.40962982,0.9087914,0.44878882,0.9811973,67.29054
0.31634593,0.9836379,0.6019075,0.63399076,0.010843813,70.36997
0.27419072,0.6875083,0.19809377,0.2704302,0.90129167,70.00322
0.3652926,0.62630165,0.6971933,0.707126,0.24078274,74.82942
0.20455635,0.6511435,0.5793954,0.9194134,0.9929631,69.18349
0.79554784,0.9015732,0.76550347,0.79880166,0.49019247,74.21422
0.388299,0.3891775,0.7589384,0.022975624,0.8121443,65.92343
0.837827,0.2548437,0.3268454,0.18447661,0.723125,70.44145
0.290855,0.9271208,0.089784145,0.32526964,0.904604,68.83252
0.7864667,0.33230293,0.9347608,0.8679771,0.19748175,70.66759
0.8813766,0.5111825,0.14226931,0.73880494,0.46788865,88.01868
0.7952612,0.4873178,0.53512144,0.030000985,0.9588452,67.52829
0.5852222,0.76538473,0.7643679,0.5691965,0.59671575,72.73944
0.09548873,0.92201823,0.6810673,0.03795606,0.20401806,65.63353
0.94876516,0.96555346,0.31780714,0.70356387,0.184802,78.15709
0.70805615,0.3916828,0.45867378,0.4459123,0.4185179,77.56998
0.90691173,0.7503877,0.054310203,0.8276126,0.9204797,75.685425
0.7960136,0.45437706,0.9203686,0.96015155,0.6528724,70.711784
0.5422547,0.46857584,0.6890424,0.16382134,0.35016233,70.34556
0.8139049,0.014984727,0.5765956,0.9772757,0.61383486,71.65063
0.56944823,0.4353072,0.54932153,0.67011553,0.041864395,75.55939
0.66297615,0.68401307,0.57035685,0.008482933,0.782863,68.24461
0.16922307,0.5860344,0.49199164,0.4572482,0.56796145,71.742874
0.59325904,0.2818184,0.05591905,0.24478143,0.60526025,72.358246
0.59054965,0.7068229,0.5016084,0.08894843,0.26281792,70.276665
0.08737099,0.9264937,0.011314511,0.90557814,0.7677338,70.58357
0.73991525,0.78466195,0.7767673,0.86278886,0.7432741,73.30688
0.62563944,0.021453798,0.38791043,0.87780124,0.7207534,72.45924
0.51629245,0.60308963,0.56938255,0.24433392,0.43844336,73.497696
0.9776209,0.32331258,0.41816354,0.8967976,0.9440985,73.34996
0.82468885,0.89716864,0.1348095,0.9765387,0.7976014,76.920616
0.32171094,0.58785385,0.020481586,0.4539076,0.46533233,76.026794
0.5697246,0.52629197,0.0077350736,0.1895861,0.13665605,72.230995
0.9227475,0.16114908,0.9889626,0.08059865,0.21048546,65.07243
0.6199667,0.9163733,0.79669213,0.6966223,0.58335924,72.04765
0.7536176,0.046243668,0.48371196,0.18129784,0.13302165,68.67011
0.6927359,0.12617153,0.22659987,0.7390755,0.18106896,76.99469
0.99017316,0.582892,0.509659,0.2529078,0.5567517,72.4926
0.35672218,0.26260495,0.9014207,0.54987615,0.64421046,69.48012
0.5425598,0.5780714,0.012026906,0.28374588,0.55242676,75.806244
0.3959236,0.5308218,0.30678648,0.25597918,0.42383015,74.10257
0.83890045,0.54273784,0.71268225,0.93724656,0.22634035,75.21484
0.5373544,0.6846817,0.6663208,0.054230034,0.574716,68.42113
0.2464059,0.8756158,0.100878835,0.69853413,0.2131114,75.79314
0.9925006,0.68584436,0.09979892,0.9096773,0.10012001,78.676216
0.7866718,0.052866817,0.9887165,0.8941075,0.9643155,66.46669
0.48930103,0.933561,0.5332533,0.9805383,0.7706635,74.72847
0.6289569,0.5311426,0.38260692,0.34667373,0.4216566,77.654236
0.9143501,0.53916657,0.8391157,0.6101175,0.55779,73.213684
0.5550284,0.48596352,0.93358225,0.93165046,0.048270404,69.86345
0.8973511,0.555394,0.102009,0.5267723,0.34031564,81.96071
0.94761956,0.28424853,0.43020427,0.37740165,0.08250594,72.383545
0.13624454,0.12966627,0.17208403,0.43029773,0.4221493,70.13141
0.19395733,0.27556825,0.56276107,0.83447486,0.020310521,70.520096
0.85317093,0.90986836,0.23680699,0.30101347,0.5097035,74.534515
0.3613763,0.77214336,0.27652395,0.375588,0.4404223,75.374435
0.030827701,0.48414326,0.09328759,0.17046249,0.5612777,68.19192
0.55020314,0.74079114,0.31705755,0.92357,0.2061953,83.14981
0.3829708,0.2689665,0.57565105,0.501468,0.49770582,73.27435
0.62852985,0.6943874,0.64930004,0.97373515,0.17736918,76.17293
0.22032577,0.6538447,0.70815927,0.6245059,0.25458008,71.78042
0.58113784,0.70894325,0.2729283,0.6517566,0.9152829,75.89884
0.54189956,0.77260137,0.026770055,0.17391205,0.23405361,71.9814
0.7365029,0.9362499,0.18552387,0.24247807,0.77759224,71.45006
0.254196,0.74241775,0.002120316,0.5545935,0.35334957,75.337524
0.7038061,0.06665367,0.026148021,0.39950597,0.30910885,72.950836
0.73145205,0.7437885,0.94644904,0.2547716,0.28932267,68.29348
0.6430389,0.8813182,0.75885445,0.983423,0.04671049,71.92255
0.28869474,0.1555804,0.55402505,0.11115652,0.48001355,67.11836
0.9904836,0.49297482,0.61623585,0.05261004,0.31038654,68.3352
0.9599328,0.4209743,0.8631159,0.9219201,0.82926345,69.994095
0.43376857,0.51641536,0.46758038,0.6545772,0.26997077,79.50088
0.4908867,0.15269035,0.08507925,0.42505217,0.942068,70.10194
0.8167309,0.7440034,0.72999257,0.29218405,0.3401112,71.39606
0.2656225,0.20446533,0.9207097,0.66490936,0.35892075,68.11605
0.16577286,0.7696127,0.09373838,0.82340443,0.894759,71.08479
0.6345903,0.2919423,0.5532858,0.18062359,0.035342276,69.80818
0.0016667843,0.24859363,0.21498013,0.7215764,0.29235017,70.328735
0.92028683,0.22633648,0.44514763,0.009031832,0.986103,66.86975
0.04890877,0.54707325,0.3990543,0.32078922,0.25165725,69.63104
0.48698515,0.0053355694,0.600399,0.67879355,0.35799718,71.64549
0.9168616,0.98584694,0.16744965,0.6425991,0.12311107,76.84907
0.6762514,0.7441824,0.66080135,0.2729783,0.60298735,71.72806
0.70637345,0.9001353,0.862091,0.5009543,0.021933973,69.4305
0.14261276,0.16029882,0.21894193,0.71739453,0.23180956,71.448685
0.6460933,0.6864734,0.53868854,0.6392312,0.70470023,78.23976
0.3813787,0.3906747,0.55240756,0.23860914,0.35640764,70.832726
0.24435526,0.3185709,0.011197865,0.12484765,0.18029451,69.38237
0.5078322,0.34121412,0.35620087,0.8247329,0.33567828,81.765274
0.61356217,0.26638466,0.50108314,0.98117256,0.1079787,76.10951
0.55822843,0.960547,0.12838703,0.042652905,0.3856293,69.49448
0.7528367,0.70622957,0.23969191,0.8557163,0.3012054,89.33299
0.4604872,0.6543252,0.84045106,0.8490163,0.37260985,73.284805
0.77423507,0.9330238,0.014671385,0.3192454,0.18989927,74.06958
0.5784564,0.19860101,0.116172075,0.3048663,0.58578265,73.64479
0.42349213,0.15043396,0.8704022,0.34665883,0.9583859,66.66673
0.24517441,0.8112796,0.79866254,0.9917902,0.61481154,70.5477
0.89446753,0.2618395,0.13996238,0.020342767,0.54419184,69.21025
0.031213045,0.6318646,0.91045296,0.06892365,0.59455144,65.34
0.34700835,0.63019764,0.77168024,0.41962123,0.09165019,70.040764
0.29119486,0.8840033,0.3551352,0.8660357,0.82988065,73.37072
0.8527234,0.8175333,0.5074732,0.3602773,0.093411624,73.91617
0.17037272,0.7891879,0.3773349,0.47851372,0.13152736,72.02589
0.9985778,0.34110874,0.36970896,0.4041646,0.63308674,73.91692
0.6206509,0.27122068,0.3588313,0.47785825,0.3660425,77.57204
0.2281757,0.45995575,0.40964973,0.9939419,0.6923674,73.54621
0.23755062,0.9318256,0.49334323,0.39882505,0.31549072,71.61682
0.041867197,0.17216575,0.42765188,0.15722716,0.3044371,67.06607
0.5430892,0.48554963,0.5535723,0.0539878,0.42385185,69.6109
0.42709416,0.2627883,0.3227176,0.043383658,0.8855894,68.700745
0.8219511,0.16348648,0.3526659,0.12498659,0.18280137,70.470535
0.19814378,0.74569786,0.5991471,0.5415487,0.13099837,71.37262
0.007886827,0.8782565,0.20998996,0.96365887,0.65792304,70.308304
0.70461524,0.82391614,0.4337297,0.26054668,0.9131511,70.39386
0.54644763,0.26907027,0.3835494,0.80896354,0.110860765,77.81323
0.13400233,0.8895467,0.066401124,0.0049400926,0.49242276,66.96271
0.14785296,0.28520834,0.92124414,0.94890267,0.6266838,67.40865
0.47349077,0.49088484,0.8753661,0.9860352,0.08297765,70.32712
0.6906571,0.41938525,0.506288,0.97601366,0.29143292,80.27829
0.5729411,0.53869987,0.3190137,0.62696713,0.5718531,84.06101
0.9097163,0.2096399,0.24793077,0.8009423,0.015576422,75.21015
0.66736734,0.19628751,0.11750573,0.22363901,0.84899783,70.22299
0.7343453,0.664765,0.93617135,0.26675034,0.58250487,69.099594
0.422615,0.6436698,0.8616522,0.079025686,0.5161892,67.03023
0.87804013,0.89086306,0.5536674,0.99694246,0.014988959,73.16217
0.7315062,0.24817163,0.6692959,0.67654294,0.42730683,75.07943
0.6204774,0.0883798,0.4830094,0.40006202,0.5555768,72.20415
0.33401066,0.9874378,0.39420038,0.45100862,0.6567147,72.023605
0.84355515,0.11965829,0.36342627,0.21227938,0.46505374,70.71785
0.50517994,0.5291841,0.5137611,0.79728425,0.28422338,80.66472
0.83570707,0.13383687,0.99415433,0.13881248,0.29708588,65.50548
0.4565907,0.9263934,0.2559896,0.6984242,0.22708517,78.74215
0.5344205,0.023784459,0.19896603,0.70617396,0.37474602,75.235176
0.11068362,0.49023968,0.2904222,0.00906533,0.5918506,67.41478
0.9693004,0.17701054,0.94135904,0.984829,0.61339796,69.14508
0.58826774,0.8752154,0.6438296,0.82492864,0.8486547,72.58288
0.15355504,0.44570422,0.12134653,0.5397093,0.4264158,74.27081
0.013967097,0.14965457,0.9288143,0.119231164,0.11519545,63.824306
0.7914245,0.17390817,0.5071292,0.45433164,0.74778277,72.48454
0.6269956,0.047945738,0.74001557,0.19242519,0.32122678,67.59877
0.9965821,0.26066244,0.18534952,0.7981123,0.16743654,77.20552
0.98939186,0.4232697,0.89018655,0.4790591,0.08479786,68.681366
0.15896344,0.709055,0.67102903,0.83143884,0.79008365,70.09756
0.85594773,0.67067695,0.3794608,0.23916411,0.5527062,74.452
0.27242035,0.75331646,0.9974587,0.36616904,0.79551244,67.48311
0.7106595,0.5585027,0.11530465,0.5935195,0.5806936,84.42232
0.68691814,0.2991252,0.121700644,0.71236145,0.1551755,80.46856
0.31248832,0.5565037,0.36176848,0.82556605,0.089986324,76.71298
